"id";"fase";"fecha";"area";"archivo";"ubicacion";"categoria";"severidad";"titulo";"evidencia";"impacto";"propuesta";"esfuerzo";"estado"
"F-0-001";"0";"2026-08-17";"datos";"renv.lock";"(entorno de ejecución, no defecto del código)";"REPRODUCIBILIDAD";"NOTA";"La auditoría corre con versiones distintas de las declaradas en renv.lock";"El diagnóstico del 2026-08-17 muestra que R usa la biblioteca general (C:/Users/Lenovo/AppData/Local/R/win-library/4.6), no la de renv: renv no está activo. Versiones instaladas frente a renv.lock: arrow 25.0.0 vs 21.0.0.1, sf 1.1.2 vs 1.0.20, rlang 1.3.0 vs 1.2.0, stringi 1.8.9 vs 1.8.7, ragg 1.5.2 vs 1.5.0. R 4.6.1 frente a los 4.3.3 del lock. Los demás paquetes coinciden.";"No es un defecto del pipeline: es una limitación de la auditoría que hay que declarar en el informe. Lo que reproduzcamos no sale del entorno que el autor declaró. Afecta en particular a la comparación de derivados contra los archivos comprometidos: cuatro versiones mayores de arrow pueden cambiar metadatos y compresión del Parquet sin cambiar un solo dato, de modo que esa comparación debe hacerse por CONTENIDO —leer ambos y comparar columna a columna— y nunca por bytes.";"Declararlo en la portada del informe. Opcionalmente, correr una vez con renv::restore() activo para comprobar si alguna diferencia desaparece; no antes de tener la corrida limpia de referencia.";"trivial";"abierto"
"V-0-001";"0";"2026-08-17";"datos";"01_Data/00_Inputs/ (los 43 insumos presentes)";"—";"REPRODUCIBILIDAD";"NOTA";"VERIFICADO OK — los insumos de esta máquina son byte a byte los del autor";"03_huella_insumos.R comparó el MD5 de cada insumo contra 04_Docs/auditoria/B1_inventario_insumos.csv, que el autor generó en su máquina. Resultado: 43 de 43 comparables idénticos; los 2 restantes están ausentes en ambas (EMPAQUETAMIENTO_FIJO_3.csv e Indicadores_ECV2023.xlsx). Evidencia en evidencia/03_huella_insumos.csv.";"Positivo y doble. Primero: cualquier diferencia de resultados entre esta máquina y la del autor viene del código o del entorno, nunca del dato; eso elimina la mitad de las causas posibles antes de empezar. Segundo: valida el propio control B1 del proyecto, cuyos MD5 se reproducen exactamente.";"Ninguna. Va en la sección «qué se revisó y estaba bien» del informe.";"—";"cerrado"
"F-1-011";"1";"2026-08-17";"checks";"02_Code/99_checks/comparar_referencia.R";"líneas 149, 154, 359-365, 388-390, 399-402";"ROBUSTEZ";"ALTO";"El «43 de 43» tiene un denominador que solo cuenta lo que logró comparar";"El total que se imprime es nrow(resumen) (línea 401), y resultados solo recibe filas cuando la columna existe en la hoja generada: si no existe se imprime «COLUMNA NO ENCONTRADA» y se hace next sin registrar nada (388-390); si el .xlsx entero falta, next sin registrar (359-365). Lo mismo ocurre a nivel de municipio: comparar_columna descarta los valores generados que son NA (línea 149) y cruza con merge(), que es interno por omisión (154), de modo que un municipio que no aparece o que sale NA desaparece del conteo n_ok/n. En ningún punto se comprueba que n sea igual a los 13 municipios de la provincia.";"La métrica no puede bajar por pérdida de cobertura, solo por discrepancia en lo que sobrevivió. Dos escenarios concretos: (a) un renombre de columna hace que el pipeline deje de publicar «Población rural»; la salida dice «42 de 42 columnas reproducen el informe», sigue siendo 100 %. (b) una unión mal hecha deja NA en 10 de los 13 municipios; los 3 que quedan coinciden y se reporta COINCIDE (3/3), sumando +1 al total. Una pérdida de datos del 77 % se publica como éxito. Esta cifra es la base de credibilidad declarada del proyecto (README.md y anexo §11).";"Registrar en resultados también las columnas y archivos no encontrados, como fallo o como categoría propia, para que el denominador sea el de columnas declaradas. Y comprobar que el número de municipios comparados sea el de la provincia, avisando cuando no lo sea. Aparte: comunicar la cifra con su denominador informativo (43 columnas de los 330 indicadores publicados, en 1 de 11 provincias), que hoy no aparece en ninguna salida.";"medio";"abierto"
"F-1-012";"1";"2026-08-17";"checks";"02_Code/99_checks/comparar_referencia.R";"función comparar_columna(), líneas 152-181; y reportar(), 205-242";"ROBUSTEZ";"ALTO";"El comparador busca la columna y la escala que mejor cuadren, y no deja constancia de cuáles eligió";"comparar_columna recorre TODAS las columnas de la tabla publicada (for cl in setdiff(names(referencia), 'municipio_norm'), línea 152) y, dentro, seis factores de escala k = 1, 100, 1/100, 1/10, 1e-6, 1e-3 (línea 165), quedándose con la combinación de mayor proporción de coincidencia (líneas 170-171). No hay umbral mínimo ni verificación de que la columna elegida sea la pretendida. reportar() imprime el resultado pero nunca mejor$col ni mejor$escala. Que el mecanismo es portante, y no una red de seguridad, lo dice el propio código en el comentario de la línea ~280: «El informe publica los avalúos en millones de pesos y el pipeline en pesos, como el .do; lo absorbe el factor de escala del comparador».";"Dos errores reales quedarían tapados y sin rastro auditable. (a) Un filtro invertido que devuelva la población rural donde debía ir la urbana: como el informe publica total, urbana y rural en columnas contiguas, el buscador encuentra la que cuadra y reporta COINCIDE. (b) Un error de constante que calcule «por 10.000» en vez de «por 100.000»: el factor 1/10 de la lista lo absorbe exactamente. Ninguno de los dos dejaría huella en la salida, porque no se imprime contra qué columna ni con qué escala se comparó.";"Declarar en cada entrada de COMPARACIONES la columna de referencia esperada y la escala esperada, en vez de buscarlas. Como mínimo, imprimir siempre col y escala elegidas y avisar cuando la escala no sea 1 ni 100.";"medio";"abierto"
"F-1-013";"1";"2026-08-17";"checks";"02_Code/99_checks/comparar_referencia.R";"líneas 167-169";"ROBUSTEZ";"ALTO";"La tolerancia real no es 0,5 % sino medio dígito publicado";"El valor generado se redondea a los decimales con que se publicó la cifra ANTES de calcular la diferencia relativa: gen <- round(m$valor * k, dec) (168) y solo después dif <- abs(gen - ref)/pmax(abs(ref), 1e-9) contra tolerancia = 0,005 (169-171, valor por defecto en la línea 143). Para una cifra publicada como entero (dec = 0), cualquier valor del pipeline dentro de ±0,5 absoluto redondea al mismo entero y la diferencia sale exactamente 0.";"En las cifras publicadas con pocos dígitos —IRCA urbano, hectáreas de coca, tasas de deserción y repitencia— el margen efectivo llega al 15-25 %. Ejemplo concreto: IRCA urbano publicado como 2; el pipeline devuelve 2,49, un error del 25 %; round(2,49, 0) = 2 y la diferencia es 0, así que COINCIDE. La tolerancia anunciada del 0,5 % solo es cierta para cifras con muchos dígitos significativos.";"Aplicar la tolerancia relativa sobre el valor sin redondear, y usar el redondeo solo para presentar. Si se quiere seguir admitiendo el error de publicación, declararlo aparte como tolerancia absoluta de medio dígito y contarlo como una categoría distinta de COINCIDE.";"bajo";"abierto"
"F-1-014";"1";"2026-08-17";"checks";"02_Code/99_checks/comparar_referencia.R";"líneas 405-419 (cierre del script)";"ROBUSTEZ";"MEDIO";"El comparador termina con éxito aunque fallen todas las columnas";"comparar_todo() devuelve invisible(resumen) y el bloque de ejecución directa no llama a stop() ni a quit(). Rscript 02_Code/99_checks/comparar_referencia.R termina con estado 0 aunque las 43 columnas discrepen. check_pipeline.R sí lo hace bien: quit(status = 1) en su línea 138.";"El único control externo del proyecto no puede usarse como puerta automática: en un encadenamiento de comandos o en integración continua, una regresión total pasaría inadvertida. Hoy solo se detecta si alguien lee la salida.";"Terminar con quit(status = 1) cuando alguna columna no coincida, igual que check_pipeline.R.";"trivial";"abierto"
"F-1-015";"1";"2026-08-17";"checks";"02_Code/99_checks/check_pipeline.R";"líneas 112 y 114-126";"ROBUSTEZ";"MEDIO";"Dos comprobaciones de check_pipeline.R no pueden fallar nunca";"(a) La comprobación 4 imprime «OK — ninguna reapareció» en la línea 112, fuera de todo condicional: se imprime incluso cuando el bucle de las líneas 105-111 acaba de registrar errores. Además depende de `rastreados`, que sale de git ls-files con stderr suprimido: si git no está disponible —como ocurrió en esta máquina hasta el 2026-08-17— la lista queda vacía, no se comprueba nada y se imprime OK igual. (b) La comprobación 5 recorre las secciones y solo hace cat(): no hay ni una llamada a err() ni a avi() en todo el bloque, así que una sección que pase de «completa» a «pendiente» por un script borrado o renombrado se imprime como una línea más y el script termina con «Sin errores».";"Ausencia de evidencia se presenta como evidencia de ausencia. Si alguien borra 03_tablas/09_salud.R, check_pipeline.R lo lista como «pendiente» y devuelve estado 0; run_all.R también lo reporta como PENDIENTE en vez de fallar, así que ninguna de las dos puertas se cierra y la provincia se publica sin la sección de salud.";"Sacar el cat de la línea 112 del flujo incondicional y avisar cuando git no esté disponible en vez de dar por buena la comprobación. Para la comprobación 5, decidir cuál es el estado esperado —hoy son diez secciones completas— y emitir err() cuando alguna deje de estarlo.";"bajo";"abierto"
"F-1-016";"1";"2026-08-17";"checks";"02_Code/99_checks/comparar_referencia.R";"DIFERENCIAS_CONOCIDAS, líneas 187-202; uso en 219-234";"ROBUSTEZ";"BAJO";"Las erratas conocidas eximen por identidad, sin cota de magnitud";"Las tres excepciones están bien documentadas —cada una con su fuente y las cifras que la justifican— y acotadas a una clave «seccion|columna|municipio». Pero la clave no incluye el valor esperado, así que una vez exenta esa celda pasa con cualquier diferencia y de forma permanente.";"Si una regresión futura hiciera que Toledo saliera con 1.225 km² en vez de 122,578, seguiría clasificado como «errata conocida» y la columna seguiría contando como COINCIDE. Igual con el intercambio de filas de Angostura y Anorí: si el pipeline lo reprodujera por su cuenta, la exención lo taparía.";"Añadir a cada excepción el valor esperado del pipeline y una tolerancia, de modo que la exención cubra la errata conocida y no cualquier diferencia futura en esa celda.";"bajo";"abierto"
"F-1-017";"1";"2026-08-17";"checks";"02_Code/99_checks/auditoria_end_to_end.R";"líneas 709-710 (criterio), 322 y 460-461 (cómo se calcula el rango)";"ROBUSTEZ";"ALTO";"La bandera roja exige dos condiciones a la vez, así que solo detecta valores absurdos";"El criterio es una conjunción literal: rojas <- prov_rows[formula_que_lo_reproduce == 'OTRA' & !dentro_del_rango_municipal, ] (709-710). Para que una celda se marque tiene que ser a la vez inexplicable por fórmula Y caer fuera del rango de sus municipios. Y el segundo término es el más débil posible: 'dentro' se acumula con || sobre todas las opciones de agrupamiento (460-461) y la primera opción es siempre 'todas' (322), de modo que el rango efectivo es el mínimo-máximo de la columna en la hoja entera.";"Es un detector de valores imposibles, no de valores equivocados. Escenario concreto: la tasa de informalidad provincial debía ser 68,4 % ponderada por PEA y por un encadenamiento mal hecho sale 41,2 %, que es el valor de un municipio pequeño. No es suma, ni promedio, ni mediana, ni ponderado por población: cae en OTRA. Pero 41,2 está entre el mínimo y el máximo municipales, así que no se marca. Cero banderas rojas y la cifra va al informe. Los errores más frecuentes de un pipeline —peso equivocado, filtro mal puesto, unión que pierde filas, columna cruzada— producen números del orden de magnitud correcto y son invisibles por construcción. Las 4 banderas rojas actuales lo confirman: las cuatro son porcentajes de área geográficamente imposibles.";"Separar las dos condiciones en dos indicadores distintos: «no reproducible por fórmula conocida» y «fuera del rango municipal», y reportar ambos. Lo primero es lo que exige revisión humana; lo segundo es una alarma aparte, mucho más rara.";"bajo";"abierto"
"F-1-018";"1";"2026-08-17";"checks";"02_Code/99_checks/auditoria_end_to_end.R";"función .clasificar_agregado(), líneas 337-352; texto del resumen, 719-724";"ROBUSTEZ";"ALTO";"«OTRA» absorbe el 36,7 % de las celdas y el resumen las declara legítimas sin comprobarlo";".clasificar_agregado() prueba exactamente cuatro candidatos —suma, promedio, mediana y ponderado por población— y todo lo demás sale por el else 'OTRA' de la línea 351. El único ponderador cargado es poblacion_total_2025 (254-259). Ninguna línea posterior del archivo vuelve a examinar esas celdas: solo las OTRA que además caen fuera de rango llegan al resumen (709-710). Sin embargo RESUMEN.md afirma (719-724): «OTRA no significa error [...] El pipeline usa a propósito otros ponderadores —nacimientos, población escolar, área, matrícula— y esos casos caen aquí». El control nunca lee la fórmula del script que produjo la celda, así que esa afirmación no procede de ninguna comprobación. AMPLIACIÓN (2026-08-18, lote 2F): el sobrealcance no se queda en el CSV de la auditoría, llega al anexo publicado. generar_tablas_anexo.R traduce la categoría «OTRA» por «Otro ponderador declarado en el script» en la tabla T4, y la nota al pie enumera ponderadores concretos («nacimientos, población escolar, área o matrícula»). El anexo presenta así como decisiones metodológicas deliberadas el 36,7 % de celdas que ninguna de las cuatro fórmulas probadas logró reproducir. Registrado también como F-2-066(b).";"2.834 celdas provinciales publicadas —el 36,7 %— quedan sin verificar y presentadas como verificadas. Dentro de ese conjunto conviven, indistinguibles: ponderadores legítimos que la auditoría no sabe calcular, celdas correctas desplazadas por el redondeo de publicación (la tolerancia es 1e-6, línea 51, así que un round() en la celda basta para reclasificarla), y celdas mal calculadas. La regla 6 del anexo dice que cada indicador usa el ponderador de su denominador; comprobar eso es exactamente lo que haría falta y es justo lo que no se hace.";"Desglosar OTRA en el CSV y en el resumen por hoja y columna, para que sea una lista de revisión y no un porcentaje. Y declarar en cada script de tabla qué ponderador usa —hay cuatro o cinco en total—, de modo que la auditoría pueda probar el declarado en vez de adivinar entre cuatro.";"medio";"abierto"
"F-1-019";"1";"2026-08-17";"checks";"02_Code/99_checks/auditoria_end_to_end.R";"todo el archivo (787 líneas); saltos silenciosos en 249, 365-367, 378, 388-390, 422-423";"ROBUSTEZ";"MEDIO";"La auditoría no puede fallar y lo que se salta no deja rastro";"No hay una sola llamada a stop(), quit() ni warning() en las 787 líneas (comprobado por búsqueda). auditar_todo() escribe los CSV y RESUMEN.md y devuelve invisible: el proceso termina siempre con estado 0, incluso con las 14 columnas fuera de rango y las 4 banderas rojas que hay hoy. Y lo que se salta no queda registrado en ningún sitio: una provincia sin salidas se salta con message() y next (365-367); un libro ilegible se captura con tryCatch(..., NULL) (249); una hoja vacía se salta (378); una hoja cuya columna de código no se llame literalmente «Código DANE» queda fuera de las comprobaciones C y D (388-390, comparación literal, pese a que el proyecto tiene col() en 01_utils.R justamente para eso); una columna numérica leída como texto por una celda con «n.d.» se excluye del recálculo (422-423).";"Menos cobertura se lee igual que más salud. Escenario concreto: run_all.R falla en cuatro provincias; la auditoría audita siete, reporta menos hojas y menos celdas, y sigue diciendo «Bandera roja: 4». Nada compara las provincias procesadas con las solicitadas, ni las 726 hojas auditadas contra el total de hojas indexadas. Además el control no sirve como puerta automática: en un encadenamiento de comandos no detiene nada. check_pipeline.R sí termina con quit(status = 1).";"Registrar cada salto en un CSV propio (provincia, hoja, columna, motivo) y publicar en el resumen la cobertura efectiva: provincias auditadas de las solicitadas, hojas auditadas de las indexadas, columnas recomputadas de las numéricas. Y decidir qué condiciones deben devolver estado distinto de cero.";"medio";"abierto"
"F-1-020";"1";"2026-08-17";"checks";"02_Code/99_checks/auditoria_end_to_end.R";"líneas 562-564 (hoja de datos), 601-607 (nota y subtítulo), 379 y 416 (exclusión de las hojas _*)";"ROBUSTEZ";"MEDIO";"La trazabilidad de las figuras se comprueba por nombre de hoja y por expresión regular, nunca por contenido";"«Sin hoja de datos trazable: 0» sale de comprobar que exista una hoja llamada _fig_NN o _mapaNN en el índice (562-564); el índice solo guarda nombre, filas y columnas (381-386). Nunca se abre la figura ni se comparan sus valores con la hoja. «Sin nota de fuente: 0» y «Sin subtítulo: 0» salen de grepl('fuente\\s*=', ventana) y grepl('subtitulo\\s*=', ventana) sobre una ventana ciega de las 45 líneas anteriores del código (601-607). Y las hojas que empiezan por _ —las de datos de figura— están excluidas de la recomputación de agregados (379, 416): las cifras que efectivamente se dibujan nunca se recalculan.";"fuente = """" cuenta como nota de fuente; una variable de fuente sin definir también; y si dos figuras se generan en menos de 45 líneas, el fuente = de la primera valida a la segunda. Más grave es lo de la hoja: la propia salida del control tiene la evidencia sin reconciliar — E1_rangos.csv marca «Cobertura neta fuera de [0,1]» en la hoja educacion de 10 provincias pero en la hoja de mapa _mapa08_cobertura_neta solo de 4. O el mismo indicador está en dos escalas distintas según la hoja, o el mapa dibuja otro subconjunto. F1 reporta «Sin hoja de datos trazable: 0» sin advertirlo.";"Comprobar que la hoja de datos tenga las filas y columnas que la figura declara, y reconciliar E1 con F1 cuando el mismo indicador aparezca en una hoja de tabla y en una de figura. Para la nota de fuente, comprobar el argumento efectivo y no su presencia textual.";"medio";"abierto"
"F-1-021";"1";"2026-08-17";"checks";"02_Code/99_checks/auditoria_end_to_end.R";"bloque C, líneas 398-412; bloque D, 416-479; resumen, 684-689";"ROBUSTEZ";"MEDIO";"Nadie cruza las hojas con municipios faltantes contra los totales que suman sobre los presentes";"El bloque C detecta municipios faltantes por hoja (402) y el resumen declara 46 hojas con al menos uno. El bloque D recompone cada total sobre los municipios que sí están y nunca consulta la lista de esperados que C ya calculó (369, usada solo en 401-402). Las dos comprobaciones conviven en el mismo archivo y en el mismo resumen sin cruzarse.";"Un total puede ser la suma correcta de un conjunto incompleto y quedar certificado. Escenario: una unión pierde a Yarumal en la hoja de seguridad; C lo cuenta entre las 46 hojas sin nombrarlo en el resumen; D recalcula la suma sobre los municipios presentes, coincide exactamente con la celda publicada y la clasifica «suma». El total provincial de homicidios queda subestimado y las dos comprobaciones lo bendicen por separado. El resumen publica en la misma página «46 hojas con municipios faltantes» y «4.153 celdas reproducidas por suma» sin señalar la intersección.";"Marcar en D1_agregados.csv las celdas cuya hoja tenga municipios faltantes, y reportar en el resumen cuántas de las celdas «reproducidas» se calcularon sobre un conjunto incompleto.";"bajo";"abierto"
"F-1-022";"1";"2026-08-17";"checks";"02_Code/99_checks/auditoria_end_to_end.R";"líneas 265-273 (patrones), 496 (negativos), 500-509 (solo se escriben los fallos)";"ROBUSTEZ";"BAJO";"La comprobación de rangos no tiene denominador ni cota superior";"Solo se crea una fila cuando hay problema (500-509), así que una columna sin regla aplicable y una que pasó todas las reglas son indistinguibles en la salida: el «14» del resumen no tiene contra qué medirse. El chequeo de [0,1] se aplica exclusivamente a las columnas que casan con 18 patrones escritos a mano (265-273) y el de negatividad a un prefijo fijo (496). Ninguna columna tiene nunca una cota superior distinta de 1.";"Una población municipal de 40 millones, una tasa por 100.000 habitantes de 3.500 o un área de 900.000 km² no disparan nada. Y no hay forma de saber qué proporción de las columnas publicadas tiene alguna regla de rango: puede ser el 10 % o el 90 %.";"Escribir una fila por columna evaluada, con el resultado, para que el denominador exista. Y añadir cotas superiores por familia de indicador, que el anexo ya declara en su tabla de unidades y escalas.";"bajo";"abierto"
"V-1-001";"1";"2026-08-17";"checks";"02_Code/99_checks/auditoria_end_to_end.R";"líneas 85-88, 116-124, 308-312, 397-398, 426-429";"ROBUSTEZ";"NOTA";"VERIFICADO OK — cinco decisiones cuidadas de auditoria_end_to_end.R";"(1) Antes de buscar llamadas con expresiones regulares elimina los comentarios de línea completa, para no contar como insumo un archivo citado en un comentario (85-88). (2) Resuelve envoltorios propios como .guardar() y nombres de derivado guardados en constantes, en vez de darlos por huérfanos (116-136). (3) En las hojas apiladas por año restringe los municipios al mismo año antes de recomponer el total, evitando comparar el total de un año contra los municipios de otro (308-312). (4) Excluye las hojas _dpto de la comprobación de municipios ajenos, porque contienen municipios de fuera por diseño (397-398). (5) Declara explícitamente que las filas de subregión y departamento no son verificables con la hoja provincial, en vez de darlas por buenas (426-429).";"Positivo. Son las cinco cosas que un control descuidado se salta, y explican por qué las cifras que este control sí verifica —el 53,7 % reproducido por suma, los 0 municipios ajenos en 726 hojas— son creíbles. Los huecos registrados aparte no contradicen esto: acotan hasta dónde llega.";"Ninguna. Va en la sección «qué se revisó y estaba bien» del informe.";"—";"cerrado"
"F-1-023";"1";"2026-08-17";"checks";"02_Code/99_checks/auditoria_redaccion.R";"función control_negativo(), líneas 441-473 (en particular 445, 449, 455-456, 459-463, 467)";"ROBUSTEZ";"ALTO";"El «95,3 % de poder de detección» no mide el poder de detección de la auditoría";"control_negativo() no inyecta nada en ninguna parte. Regenera la prosa de UNA provincia —provincia(2), línea 445—, guarda el registro, toma los valores que el generador imprimió (base <- .registro$valores, 455), descarta los de valor absoluto ≤ 1 (456), muestrea 300, los multiplica por 1,037 y los formatea con su propia regla de decimales (459-462). Después hace detectadas <- sum(!(falsas %in% registradas)) (463). Nunca se altera la prosa, nunca se alteran los datos, y nunca se ejecuta auditar_redaccion(): las cadenas perturbadas no pasan por .cifras_de(), ni por .parrafos_de_texto(), ni por la puerta es_recuento. Hay además una asimetría que infla el resultado: el control compara contra el registro EN CRUDO (registradas <- cifras_registradas(), 449), mientras la auditoría real lo normaliza antes (372-374). Una entrada registrada como «61,3 %» nunca puede colisionar con la salida cruda de num_co, «61,3», así que esas cifras se cuentan como detectadas por un desajuste de formato y no por la perturbación.";"El anexo metodológico §9 publica esta cifra como prueba de que la auditoría discrimina, y razona sobre ella: «una comprobación que nunca falla no demuestra nada [...] inyecta cifras falsas y reporta qué proporción detecta». Lo que el código calcula es otra cosa: la proporción de 300 cadenas inventadas que no coinciden por azar con alguna de las que el generador imprimió en una provincia. Es una tasa de no-colisión entre cadenas. Como un valor perturbado está ausente del registro por construcción, el resultado solo podía ser alto. Y el fallo de fondo es que un error de cálculo real habría pasado por el mismo formateador y habría quedado registrado, así que la auditoría lo daría por bueno: el control no puede simular ese caso porque nunca toca los datos. Si el equipo considera el anexo un entregable publicado, esta es la corrección más urgente del registro.";"Que el control negativo perturbe el DATO de origen —una celda de una tabla publicada—, regenere la prosa y ejecute auditar_redaccion() completa, midiendo cuántas perturbaciones acaban señaladas. Eso sí mide poder de detección, y muy probablemente dé un número bajo: es la medida que hace falta. Mientras tanto, renombrar la cifra actual a lo que es («tasa de no-colisión del registro») y no presentarla como poder de detección. Y hacer que un poder por debajo del umbral devuelva estado distinto de cero, no un message() (467).";"medio";"abierto"
"F-1-024";"1";"2026-08-17";"checks";"02_Code/99_checks/auditoria_redaccion.R";"líneas 365-367 (el registro), 376-379 y 385-391 (la exención), 49 (ANIOS)";"ROBUSTEZ";"ALTO";"El «100 % de cifras con procedencia» es una propiedad de la arquitectura, y su denominador incluye cifras exentas";"Dos mecanismos distintos, una sola cifra publicada. (a) TAUTOLOGÍA: es la misma llamada la que produce el texto y la que llena el registro —registrar_cifras(TRUE); prosa <- markdown_provincia(prov); registrar_cifras(FALSE), 365-367—. Si un número lo imprime un formateador instrumentado, queda registrado por construcción, y la comprobación de la línea 392 no puede fallar para él. El registro guarda solo cadenas impresas, sin ningún vínculo con el dato de origen. (b) EXENCIÓN: la puerta es_recuento (388-391) exime a todo entero que esté en ANIOS —1990:2100, línea 49— o en `recuentos`, que incluye .valores_publicados(prov, n_mun) (379), es decir TODOS los valores numéricos de TODAS las hojas de la provincia, sin acotar por sección. Y el contador se incrementa antes de la exención (total <- total + 1, línea 385): esas cifras entran en el denominador de 3.391 sin haberse comprobado contra el registro. El propio archivo advierte en sus líneas 101-103 que sin acotar por sección «casi cualquier número coincide por azar»; el acotamiento está implementado y el único camino vivo lo llama con secciones = NULL.";"«100,00 % con procedencia» significa «el 100 % de los números del texto los escribió el generador», que es cierto y no es un hallazgo. No dice nada sobre si son correctos. Y para los enteros —que en esta prosa son la mayoría: poblaciones, áreas, conteos— la comprobación efectiva no es el registro sino la pertenencia a un conjunto de miles de valores, que es justo el test que el proyecto había descartado por débil. La cifra publicada mezcla dos pruebas de fuerza muy distinta bajo una sola etiqueta.";"Separar en el CSV y en el resumen las cifras verificadas contra el registro de las exentas por es_recuento, y publicar las dos proporciones. Reactivar el acotamiento por sección, que ya está escrito. Y en el anexo, decir qué garantiza la regla 11: que ninguna cifra se teclea a mano, no que ninguna esté equivocada.";"medio";"abierto"
